Point Number,Latitude,Longitude
826,35.124409512,129.101247942
827,35.12440951156,129.10124794171
828,35.12440951112,129.10124794142
829,35.12440951068,129.10124794113
831,35.12438399956,129.10123519971
832,35.12438399912,129.10123519942
833,35.12438399868,129.10123519913
834,35.12438399824,129.10123519884
835,35.1243839978,129.10123519855
836,35.12438399736,129.10123519826
837,35.12438399692,129.10123519797
838,35.12438399648,129.10123519768
839,35.12438399604,129.10123519739
840,35.1243839956,129.1012351971
841,35.12438399516,129.10123519681
842,35.12438399472,129.10123519652
843,35.12438399428,129.10123519623
844,35.12438399384,129.10123519594
845,35.1243839934,129.10123519565
846,35.12438399296,129.10123519536
847,35.12438399252,129.10123519507
848,35.12438399208,129.10123519478
849,35.12438399164,129.10123519449
850,35.1243839912,129.1012351942
851,35.12438399076,129.10123519391
852,35.12438399032,129.10123519362
853,35.12438398988,129.10123519333
854,35.12438398944,129.10123519304
855,35.124383989,129.10123519275
856,35.12438398856,129.10123519246
857,35.12438398812,129.10123519217
858,35.12438398768,129.10123519188
859,35.12438398724,129.10123519159
860,35.1243839868,129.1012351913
861,35.12438398636,129.10123519101
862,35.12438398592,129.10123519072
863,35.12438398548,129.10123519043
864,35.12438398504,129.10123519014
865,35.1243839846,129.10123518985
866,35.12438398416,129.10123518956
867,35.12438398372,129.10123518927
868,35.12438398328,129.10123518898
869,35.12438398284,129.10123518869
870,35.1243839824,129.1012351884
871,35.12438398196,129.10123518811
872,35.12438398152,129.10123518782
873,35.12438398108,129.10123518753
874,35.12438398064,129.10123518724
875,35.1243839802,129.10123518695
